('Greece', 'Netherlands'),('China', 'Russia'),0.5055
('Mongolia', 'USSR'),('Brazil', 'Switzerland'),-0.2955
('Sweden', 'UK'),('Brazil', 'Switzerland'),-0.1705
('China', 'France'),('Hungary', 'USSR'),-0.22619047619
('South Korea', 'France'),('Romania', 'France'),0.220740740741
('Israel', 'UK'),('Nigeria', 'Italy'),-0.313636363636
('North Korea', 'USSR'),('Syria', 'Czechoslovakia'),0.243333333333
('Czechoslovakia', 'USSR'),('Canada', 'Switzerland'),-0.343181818182
('Italy', 'Germany (FRG)'),('UAE', 'Italy'),0.242173913043
('Bulgaria', 'USSR'),('Italy', 'France'),-0.159459459459
('Czechoslovakia', 'USSR'),('India', 'Italy'),-0.1872
('Iran', 'Russia'),('South Korea', 'Netherlands'),0.25652173913
('Malaysia', 'Germany (FRG)'),('Greece', 'Netherlands'),0.28347826087
('Yugoslavia', 'USSR'),('Sweden', 'Germany (FRG)'),-0.134482758621
('South Africa', 'France'),('UK', 'Italy'),0.217
('Switzerland', 'France'),('UK', 'Germany (FRG)'),-0.136153846154
('Kenya', 'UK'),('South Korea', 'Germany (FRG)'),-0.120967741935
('Pakistan', 'Germany (FRG)'),('Finland', 'France'),-0.1084
('Pakistan', 'France'),('Argentina', 'Germany (FRG)'),0.23
('Portugal', 'Germany (FRG)'),('India', 'Russia'),-0.1955
('Nigeria', 'UK'),('Germany (FRG)', 'France'),0.235833333333
('Finland', 'USSR'),('Romania', 'Czechoslovakia'),0.317083333333
('Italy', 'Germany (FRG)'),('Argentina', 'Germany (FRG)'),0.339090909091
('Viet Nam', 'USSR'),('Iraq', 'France'),0.3328
('Romania', 'USSR'),('Syria', 'USSR'),0.306944444444
('Finland', 'UK'),('Malaysia', 'France'),-0.1175
('UK', 'France'),('Peru', 'UK'),0.2125
('Venezuela', 'Italy'),('USA', 'Germany (FRG)'),0.309565217391
('Denmark', 'Sweden'),('Denmark', 'Sweden'),0.29
('India', 'USSR'),('Syria', 'Czechoslovakia'),0.374761904762
('India', 'UK'),('Spain', 'UK'),-0.1695
('Greece', 'Italy'),('Indonesia', 'Netherlands'),0.227272727273
('Japan', 'France'),('South Korea', 'Germany (FRG)'),0.311935483871
('Yugoslavia', 'UK'),('India', 'Russia'),-0.619
('Pakistan', 'UK'),('Malaysia', 'Germany (FRG)'),-0.207619047619
('Greece', 'Netherlands'),('Viet Nam', 'USSR'),-0.236216216216
('China', 'Germany (FRG)'),('Saudi Arabia', 'Germany (FRG)'),0.220909090909
('Brazil', 'France'),('Kuwait', 'France'),0.284285714286
('Saudi Arabia', 'France'),('Iraq', 'France'),0.2112
('Czechoslovakia', 'USSR'),('China', 'France'),-0.393793103448
('Viet Nam', 'USSR'),('Jordan', 'UK'),0.226666666667
('India', 'Italy'),('New Zealand', 'UK'),-0.19
('Denmark', 'Sweden'),('India', 'Poland'),0.247727272727
('South Korea', 'Germany (FRG)'),('Thailand', 'UK'),0.240769230769
('Hungary', 'USSR'),('Chile', 'Spain'),-0.208636363636
('Venezuela', 'Italy'),('Egypt', 'USSR'),-0.171739130435
('USSR', 'Poland'),('Ecuador', 'France'),0.287619047619
('Morocco', 'France'),('Iraq', 'France'),0.244
('Portugal', 'France'),('Malaysia', 'Germany (FRG)'),-0.29619047619
('Yugoslavia', 'France'),('Syria', 'Czechoslovakia'),0.259523809524
('Italy', 'Germany (FRG)'),('Thailand', 'Germany (FRG)'),0.258
('New Zealand', 'UK'),('Finland', 'France'),-0.1564
('UAE', 'Germany (FRG)'),('Switzerland', 'France'),-0.2032
('India', 'Poland'),('Norway', 'France'),-0.106153846154
('China', 'Russia'),('Sweden', 'UK'),-0.241538461538
('Viet Nam', 'USSR'),('Brazil', 'Switzerland'),-0.1555
('India', 'USSR'),('Sweden', 'Germany (FRG)'),-0.147931034483
('France', 'UK'),('Spain', 'Germany (FRG)'),-0.132857142857
('Pakistan', 'Sweden'),('Japan', 'Italy'),0.395833333333
('Thailand', 'Germany (FRG)'),('USA', 'Italy'),0.256206896552
('Mongolia', 'USSR'),('Poland', 'USSR'),0.270714285714
('India', 'Russia'),('Nigeria', 'UK'),-0.196153846154
('Brazil', 'Germany (FRG)'),('South Korea', 'France'),0.196666666667
('Brazil', 'France'),('Canada', 'Switzerland'),0.275909090909
('Japan', 'France'),('Chile', 'Spain'),0.198181818182
('USA', 'France'),('Kenya', 'UK'),0.2
('Egypt', 'France'),('China', 'USSR'),-0.252380952381
('Portugal', 'France'),('Brazil', 'Germany (FRG)'),-0.187777777778
('Finland', 'Sweden'),('Iraq', 'UK'),-0.249
('Romania', 'USSR'),('USA', 'Italy'),-0.224137931034
('China', 'Germany (FRG)'),('China', 'Germany (FRG)'),0.241739130435
('Egypt', 'USSR'),('Pakistan', 'Sweden'),-0.286315789474
('Afghanistan', 'USSR'),('Turkey', 'UK'),-0.176896551724
('Egypt', 'France'),('India', 'Russia'),-0.2295
('USA', 'Italy'),('Thailand', 'Germany (FRG)'),0.2992
('Brazil', 'Italy'),('USA', 'Germany (FRG)'),0.288695652174
('Israel', 'UK'),('Switzerland', 'Germany (FRG)'),-0.178620689655
('New Zealand', 'UK'),('Malaysia', 'UK'),-0.106285714286
('Denmark', 'UK'),('Malaysia', 'UK'),-0.131714285714
('Qatar', 'France'),('South Korea', 'Italy'),0.403333333333
('Argentina', 'France'),('Syria', 'USSR'),0.274444444444
('Czechoslovakia', 'USSR'),('Australia', 'France'),-0.168571428571
('Mongolia', 'USSR'),('Turkey', 'UK'),-0.306551724138
('Qatar', 'France'),('UK', 'Germany (FRG)'),0.253076923077
('India', 'Russia'),('China', 'USSR'),-0.275714285714
('Romania', 'Czechoslovakia'),('Netherlands', 'Germany (FRG)'),-0.131212121212
('Chile', 'France'),('Singapore', 'France'),0.201666666667
('Gabon', 'France'),('Finland', 'France'),-0.1636
('Saudi Arabia', 'UK'),('Netherlands', 'Italy'),-0.1095
('South Korea', 'France'),('USSR', 'Czechoslovakia'),-0.145897435897
('China', 'France'),('USA', 'Germany (FRG)'),0.232608695652
('Japan', 'UK'),('Peru', 'UK'),-0.1025
('Egypt', 'France'),('UAE', 'UK'),0.225
('Pakistan', 'Sweden'),('Japan', 'UK'),0.237727272727
('Algeria', 'USSR'),('Egypt', 'UK'),0.238076923077
('USA', 'Italy'),('Iran', 'Russia'),0.2415
('South Korea', 'Netherlands'),('Iran', 'Russia'),0.3395
('East Germany (GDR)', 'USSR'),('Viet Nam', 'USSR'),0.330810810811
('Qatar', 'France'),('Canada', 'Switzerland'),0.365454545455
('Portugal', 'France'),('Austria', 'France'),0.231904761905
('Peru', 'Italy'),('Greece', 'Italy'),0.264615384615
('Saudi Arabia', 'Germany (FRG)'),('Hungary', 'USSR'),-0.114523809524
('Pakistan', 'UK'),('UK', 'France'),-0.11
('Switzerland', 'France'),('Greece', 'Netherlands'),-0.140869565217
('Algeria', 'USSR'),('Argentina', 'France'),0.274
('UAE', 'France'),('India', 'Russia'),0.385
('USA', 'Italy'),('Germany (FRG)', 'France'),-0.157777777778
('Qatar', 'France'),('South Africa', 'UK'),-0.160263157895
('Pakistan', 'Germany (FRG)'),('Finland', 'UK'),-0.122608695652
('Brazil', 'France'),('Peru', 'Italy'),0.2785
('Chile', 'Spain'),('Nigeria', 'Italy'),0.246818181818
('Saudi Arabia', 'Germany (FRG)'),('Saudi Arabia', 'Germany (FRG)'),0.345909090909
('Turkey', 'Netherlands'),('Egypt', 'USSR'),-0.270869565217
('Germany (FRG)', 'France'),('Turkey', 'UK'),-0.119655172414
('China', 'France'),('Germany (FRG)', 'France'),-0.184722222222
('Israel', 'France'),('USA', 'Switzerland'),-0.1672
('South Yemen', 'USSR'),('Gabon', 'France'),0.4455
('Austria', 'France'),('Denmark', 'Sweden'),-0.107333333333
('Jordan', 'UK'),('Egypt', 'USSR'),0.303913043478
('Malaysia', 'France'),('France', 'UK'),-0.111351351351
('Iran', 'Russia'),('Algeria', 'USSR'),-0.291379310345
('Switzerland', 'UK'),('New Zealand', 'UK'),0.217
('India', 'Germany (FRG)'),('India', 'Netherlands'),0.314615384615
('Israel', 'UK'),('Greece', 'Italy'),-0.203076923077
('Bulgaria', 'USSR'),('Turkey', 'Italy'),-0.11525
('Jordan', 'UK'),('Chile', 'Spain'),-0.214090909091
('Pakistan', 'France'),('India', 'Russia'),0.2305
('Egypt', 'UK'),('Iraq', 'France'),0.306
('Canada', 'Switzerland'),('China', 'France'),0.297931034483
('Argentina', 'Italy'),('China', 'USSR'),-0.381428571429
('Indonesia', 'Germany (FRG)'),('Sweden', 'Italy'),-0.220909090909
('Iraq', 'France'),('India', 'USSR'),0.324848484848
('North Korea', 'USSR'),('Iraq', 'France'),0.298
('USSR', 'Poland'),('Tunisia', 'France'),0.324761904762
('East Germany (GDR)', 'USSR'),('Algeria', 'USSR'),0.321034482759
('South Korea', 'France'),('UAE', 'Germany (FRG)'),0.26
('Brazil', 'France'),('Romania', 'Czechoslovakia'),-0.118333333333
('Germany (FRG)', 'France'),('Cuba', 'USSR'),0.2128125
('China', 'France'),('India', 'Russia'),0.4985
('Czechoslovakia', 'USSR'),('Israel', 'Germany (FRG)'),-0.177837837838
('South Korea', 'France'),('Greece', 'France'),0.283714285714
('USSR', 'Czechoslovakia'),('Cuba', 'USSR'),0.355625
('Hungary', 'USSR'),('Turkey', 'Netherlands'),-0.157096774194
('Portugal', 'France'),('USA', 'Italy'),-0.244827586207
('Syria', 'Czechoslovakia'),('China', 'France'),-0.118275862069
('Turkey', 'UK'),('China', 'France'),0.222413793103
('Egypt', 'USSR'),('South Korea', 'Italy'),-0.372857142857
('Romania', 'France'),('South Korea', 'Italy'),0.273333333333
('China', 'USSR'),('Libya', 'USSR'),-0.23380952381
('Sweden', 'UK'),('Romania', 'Czechoslovakia'),0.380416666667
('India', 'USSR'),('Egypt', 'UK'),0.246538461538
('Turkey', 'Italy'),('Sweden', 'UK'),-0.141025641026
('South Korea', 'Germany (FRG)'),('Pakistan', 'UK'),-0.132727272727
('Argentina', 'France'),('Peru', 'UK'),0.2345
('UAE', 'Germany (FRG)'),('Greece', 'Netherlands'),0.355652173913
('Czechoslovakia', 'USSR'),('Italy', 'France'),-0.159459459459
('Kenya', 'UK'),('Peru', 'Italy'),0.235
('Thailand', 'UK'),('Thailand', 'Germany (FRG)'),0.2668
('Libya', 'USSR'),('UAE', 'Italy'),0.262173913043
('Israel', 'UK'),('Venezuela', 'Italy'),-0.248888888889
('Greece', 'Netherlands'),('Gabon', 'France'),-0.1745
('Czechoslovakia', 'USSR'),('Indonesia', 'France'),-0.135625
('Indonesia', 'France'),('Switzerland', 'UK'),-0.184054054054
('Sweden', 'UK'),('China', 'Germany (FRG)'),-0.135
('Yugoslavia', 'USSR'),('Israel', 'UK'),0.212
('Italy', 'Germany (FRG)'),('Iraq', 'France'),0.25
('UK', 'France'),('China', 'France'),-0.108965517241
('Turkey', 'UK'),('Hungary', 'USSR'),-0.177380952381
('Thailand', 'UK'),('Egypt', 'France'),0.282173913043
('Saudi Arabia', 'Germany (FRG)'),('Turkey', 'Norway'),-0.133043478261
('Chile', 'Spain'),('Brazil', 'Switzerland'),0.408
('USSR', 'Czechoslovakia'),('Turkey', 'Netherlands'),-0.108064516129
('Netherlands', 'UK'),('Australia', 'France'),-0.144642857143
('China', 'USSR'),('South Africa', 'Italy'),-0.2476
('South Africa', 'Italy'),('China', 'Russia'),-0.1405
('South Yemen', 'USSR'),('Portugal', 'UK'),-0.248571428571
('Japan', 'France'),('Indonesia', 'UK'),0.214074074074
('Japan', 'Italy'),('Singapore', 'France'),0.245416666667
('Netherlands', 'UK'),('Sweden', 'Germany (FRG)'),-0.101379310345
('Hungary', 'USSR'),('Malaysia', 'UK'),-0.100571428571
('Malaysia', 'Germany (FRG)'),('UK', 'Netherlands'),0.3135
('Chile', 'France'),('UK', 'Germany (FRG)'),0.26
('New Zealand', 'UK'),('South Korea', 'Germany (FRG)'),-0.115806451613
('Israel', 'UK'),('Turkey', 'Germany (FRG)'),-0.127555555556
('North Korea', 'USSR'),('India', 'USSR'),0.306363636364
('Pakistan', 'France'),('Pakistan', 'Germany (FRG)'),0.228
('USSR', 'Czechoslovakia'),('Australia', 'France'),-0.121428571429
('Denmark', 'Sweden'),('Portugal', 'France'),-0.118666666667
('USA', 'Switzerland'),('New Zealand', 'UK'),-0.106333333333
('Portugal', 'France'),('Denmark', 'Sweden'),-0.248333333333
('North Korea', 'USSR'),('USSR', 'Poland'),0.306666666667
('Indonesia', 'Germany (FRG)'),('South Korea', 'Italy'),0.310952380952
('USA', 'Italy'),('Saudi Arabia', 'France'),0.199230769231
('China', 'Germany (FRG)'),('Singapore', 'UK'),0.22380952381
('Greece', 'Germany (FRG)'),('Pakistan', 'Sweden'),0.200789473684
('Switzerland', 'France'),('Malaysia', 'Germany (FRG)'),-0.22619047619
('Indonesia', 'UK'),('Chile', 'Switzerland'),0.278333333333
('Denmark', 'Sweden'),('UAE', 'Italy'),0.249565217391
('Japan', 'Italy'),('Japan', 'France'),0.404444444444
('UK', 'Germany (FRG)'),('New Zealand', 'UK'),-0.109666666667
('South Africa', 'UK'),('Iraq', 'UK'),0.3005
('Greece', 'Italy'),('Ecuador', 'France'),0.216666666667
('Jordan', 'UK'),('USA', 'Germany (FRG)'),-0.187826086957
('Hungary', 'USSR'),('Egypt', 'USSR'),0.334347826087
('Poland', 'USSR'),('Mongolia', 'USSR'),0.338235294118
('Greece', 'France'),('Switzerland', 'UK'),-0.124864864865
('Argentina', 'France'),('Singapore', 'UK'),0.198095238095
('Chile', 'France'),('South Africa', 'UK'),-0.136842105263
('Australia', 'UK'),('Pakistan', 'Sweden'),-0.109736842105
('Brazil', 'Italy'),('India', 'Netherlands'),0.225769230769
('Turkey', 'Italy'),('Gabon', 'France'),0.208
('India', 'USSR'),('Egypt', 'France'),0.337391304348
('Indonesia', 'Netherlands'),('Singapore', 'UK'),-0.217142857143
('Czechoslovakia', 'USSR'),('Spain', 'Italy'),-0.123636363636
('East Germany (GDR)', 'USSR'),('UAE', 'France'),-0.2025
('Viet Nam', 'USSR'),('Nigeria', 'UK'),0.293076923077
('South Africa', 'UK'),('Turkey', 'Italy'),-0.1505
('Finland', 'USSR'),('Iraq', 'France'),0.402
('Iran', 'Russia'),('South Yemen', 'USSR'),-0.318181818182
('Indonesia', 'Germany (FRG)'),('Norway', 'Sweden'),0.236296296296
('India', 'Poland'),('Sweden', 'UK'),-0.118717948718
('USA', 'UK'),('Turkey', 'Norway'),-0.268260869565
('Saudi Arabia', 'Germany (FRG)'),('Indonesia', 'France'),0.219375
('Afghanistan', 'USSR'),('Iraq', 'USSR'),0.385454545455
('Turkey', 'Germany (FRG)'),('Gabon', 'France'),0.228
('Netherlands', 'Germany (FRG)'),('Netherlands', 'Germany (FRG)'),0.334242424242
('Sweden', 'UK'),('India', 'Italy'),-0.1804
('Romania', 'France'),('Norway', 'France'),-0.206153846154
('USSR', 'Poland'),('Portugal', 'UK'),-0.14
('Pakistan', 'Sweden'),('Poland', 'USSR'),-0.152142857143
('South Korea', 'France'),('USA', 'Italy'),0.216896551724
('North Korea', 'USSR'),('Libya', 'USSR'),0.338571428571
('Poland', 'USSR'),('Egypt', 'UK'),0.225
('Romania', 'France'),('Switzerland', 'Germany (FRG)'),0.318275862069
('Japan', 'Germany (FRG)'),('Iraq', 'UK'),-0.1
('India', 'Poland'),('Pakistan', 'Sweden'),0.208684210526
('South Korea', 'Germany (FRG)'),('Turkey', 'UK'),0.346551724138
('India', 'USSR'),('East Germany (GDR)', 'USSR'),0.298717948718
('South Korea', 'Netherlands'),('Egypt', 'USSR'),-0.363913043478
('Norway', 'Sweden'),('UAE', 'Germany (FRG)'),0.198518518519
('Peru', 'Italy'),('USA', 'Germany (FRG)'),0.212608695652
('Qatar', 'France'),('Indonesia', 'UK'),0.282592592593
('France', 'UK'),('Yugoslavia', 'USSR'),0.225625
('Switzerland', 'Germany (FRG)'),('Switzerland', 'France'),-0.1044
('Viet Nam', 'USSR'),('Greece', 'Netherlands'),-0.415652173913
('Poland', 'USSR'),('Brazil', 'Switzerland'),-0.174
('India', 'Poland'),('Austria', 'France'),-0.117142857143
('Netherlands', 'UK'),('USA', 'Switzerland'),-0.1484
('Brazil', 'France'),('India', 'Netherlands'),0.215384615385
('UK', 'France'),('Iraq', 'USSR'),0.231818181818
('Greece', 'Germany (FRG)'),('Netherlands', 'Germany (FRG)'),0.213333333333
('Pakistan', 'Sweden'),('Qatar', 'France'),0.3884
('Norway', 'Sweden'),('Norway', 'Sweden'),0.391111111111
('China', 'Russia'),('Mongolia', 'USSR'),-0.320882352941
('Afghanistan', 'USSR'),('Spain', 'Germany (FRG)'),-0.177142857143
('China', 'USSR'),('India', 'Italy'),-0.3372
('India', 'Russia'),('UAE', 'France'),0.208611111111
('Romania', 'Czechoslovakia'),('South Korea', 'Italy'),-0.14619047619
('India', 'Poland'),('Switzerland', 'France'),-0.156
('Japan', 'UK'),('UK', 'Germany (FRG)'),0.268461538462
('Iran', 'Russia'),('Hungary', 'USSR'),-0.298333333333
('Yugoslavia', 'France'),('Ecuador', 'France'),0.416666666667
('UAE', 'UK'),('Singapore', 'UK'),0.214761904762
('Poland', 'USSR'),('Algeria', 'USSR'),0.306551724138
('Chile', 'Switzerland'),('Spain', 'UK'),0.215
('Argentina', 'Germany (FRG)'),('Ecuador', 'France'),0.309523809524
('Romania', 'USSR'),('Brazil', 'France'),-0.14119047619
('China', 'Germany (FRG)'),('Peru', 'Italy'),0.257
('South Africa', 'Italy'),('Peru', 'Italy'),0.2475
('Czechoslovakia', 'USSR'),('Greece', 'Netherlands'),-0.488695652174
('Iraq', 'USSR'),('Syria', 'USSR'),0.370555555556
('China', 'USSR'),('Japan', 'Italy'),-0.250833333333
('Libya', 'USSR'),('China', 'Russia'),-0.343
('Oman', 'UK'),('Argentina', 'France'),0.220333333333
('Libya', 'USSR'),('Viet Nam', 'USSR'),0.238108108108
('Iraq', 'UK'),('Japan', 'France'),-0.135925925926
('Saudi Arabia', 'France'),('Venezuela', 'Italy'),0.198518518519
('China', 'Russia'),('Yugoslavia', 'France'),-0.321818181818
('USSR', 'Czechoslovakia'),('Peru', 'UK'),0.291
('Turkey', 'Germany (FRG)'),('Turkey', 'Germany (FRG)'),0.236222222222
('USA', 'Italy'),('China', 'Russia'),0.2415
('Tunisia', 'France'),('Canada', 'Switzerland'),-0.16
('Turkey', 'UK'),('South Korea', 'France'),0.241333333333
('Venezuela', 'France'),('Portugal', 'UK'),-0.11619047619
('Egypt', 'USSR'),('Canada', 'Switzerland'),-0.365
('Greece', 'Italy'),('Libya', 'USSR'),0.201904761905
('Brazil', 'France'),('Pakistan', 'UK'),-0.162272727273
('USSR', 'Czechoslovakia'),('Japan', 'Italy'),-0.202083333333
('Qatar', 'France'),('Argentina', 'Italy'),0.265185185185
('Bulgaria', 'USSR'),('Chile', 'Spain'),-0.208636363636
('South Korea', 'Netherlands'),('Israel', 'France'),-0.15
('Algeria', 'USSR'),('Cuba', 'USSR'),0.448125
('India', 'Germany (FRG)'),('USA', 'Germany (FRG)'),0.20347826087
('Turkey', 'Italy'),('Argentina', 'Germany (FRG)'),0.221363636364
('USA', 'Italy'),('South Africa', 'UK'),-0.17
('UK', 'France'),('China', 'Russia'),-0.1635
('Ecuador', 'France'),('Tunisia', 'France'),0.236666666667
('Germany (FRG)', 'UK'),('China', 'Russia'),-0.1605
('Yugoslavia', 'UK'),('Syria', 'USSR'),0.345555555556
('Greece', 'France'),('China', 'Russia'),0.355
('Finland', 'France'),('China', 'Russia'),0.25
('South Africa', 'UK'),('Viet Nam', 'USSR'),0.203243243243
('Sweden', 'France'),('Malaysia', 'France'),-0.163333333333
('Yugoslavia', 'UK'),('Yugoslavia', 'France'),0.31
('Brazil', 'Switzerland'),('Romania', 'Czechoslovakia'),-0.188333333333
('China', 'France'),('Finland', 'Sweden'),0.229473684211
('Sweden', 'France'),('Spain', 'Germany (FRG)'),-0.169714285714
('Indonesia', 'UK'),('Indonesia', 'UK'),0.324074074074
('Sweden', 'France'),('China', 'USSR'),0.429047619048
('UAE', 'France'),('Romania', 'France'),0.282592592593
('Syria', 'USSR'),('India', 'Netherlands'),-0.188076923077
('USA', 'Italy'),('UK', 'Germany (FRG)'),0.351538461538
('Turkey', 'France'),('Greece', 'France'),0.199714285714
('USSR', 'Czechoslovakia'),('Brazil', 'Switzerland'),-0.1295
('Mongolia', 'USSR'),('Iran', 'Russia'),-0.542
('Syria', 'Czechoslovakia'),('Iraq', 'USSR'),0.264545454545
('UAE', 'France'),('Sweden', 'France'),-0.336
('Israel', 'UK'),('Romania', 'France'),-0.24962962963
('Romania', 'Czechoslovakia'),('UAE', 'Italy'),-0.113913043478
('Austria', 'France'),('Nigeria', 'Italy'),-0.160454545455
('Japan', 'Italy'),('China', 'USSR'),-0.339523809524
('Indonesia', 'Netherlands'),('Romania', 'Czechoslovakia'),-0.26625
('Poland', 'USSR'),('Canada', 'Switzerland'),-0.343181818182
('UK', 'Netherlands'),('Greece', 'Italy'),0.297692307692
('Australia', 'UK'),('Canada', 'Switzerland'),-0.106818181818
('Israel', 'France'),('China', 'Russia'),-0.3515
('Pakistan', 'Sweden'),('Portugal', 'France'),-0.233666666667
('China', 'USSR'),('Israel', 'UK'),0.3084
('Nigeria', 'Italy'),('Israel', 'France'),-0.119268292683
('Czechoslovakia', 'USSR'),('Syria', 'USSR'),0.306944444444
('South Korea', 'Italy'),('Peru', 'Italy'),0.416
('Germany (FRG)', 'UK'),('UK', 'Netherlands'),-0.153
('Mongolia', 'USSR'),('Qatar', 'France'),-0.2104
('Turkey', 'Netherlands'),('South Korea', 'Germany (FRG)'),0.249677419355
('Japan', 'UK'),('Romania', 'Czechoslovakia'),-0.152083333333
('Venezuela', 'France'),('Libya', 'USSR'),0.319047619048
('Portugal', 'France'),('UK', 'Italy'),0.2265
('Norway', 'Sweden'),('South Korea', 'Germany (FRG)'),0.286774193548
('South Africa', 'UK'),('South Korea', 'Germany (FRG)'),-0.34064516129
('New Zealand', 'UK'),('Turkey', 'UK'),-0.134482758621
('India', 'Italy'),('Australia', 'France'),0.203928571429
('Brazil', 'Germany (FRG)'),('Denmark', 'Sweden'),0.268666666667
('USSR', 'Czechoslovakia'),('Libya', 'USSR'),0.382380952381
('Peru', 'Italy'),('Kenya', 'UK'),0.284
('Algeria', 'USSR'),('Tunisia', 'France'),0.341904761905
('Denmark', 'Sweden'),('South Korea', 'France'),0.253
('Switzerland', 'Germany (FRG)'),('China', 'USSR'),-0.316666666667
('New Zealand', 'UK'),('India', 'Germany (FRG)'),-0.144838709677
('Bulgaria', 'USSR'),('UAE', 'Germany (FRG)'),-0.368888888889
('Iran', 'Russia'),('Australia', 'UK'),-0.1202
('Thailand', 'UK'),('UK', 'Italy'),-0.167
('South Africa', 'UK'),('UK', 'Germany (FRG)'),-0.22
('China', 'France'),('Peru', 'UK'),-0.1695
('China', 'USSR'),('Peru', 'France'),-0.151428571429
('China', 'Russia'),('Greece', 'Netherlands'),0.463913043478
('India', 'Germany (FRG)'),('Netherlands', 'UK'),-0.163333333333
('Turkey', 'Germany (FRG)'),('China', 'USSR'),-0.333333333333
('Denmark', 'Sweden'),('South Korea', 'Netherlands'),0.321304347826
('South Yemen', 'USSR'),('UAE', 'Germany (FRG)'),-0.126666666667
('Pakistan', 'France'),('Israel', 'UK'),-0.1624
('Mongolia', 'USSR'),('USSR', 'Poland'),0.264666666667
('South Africa', 'UK'),('Japan', 'Germany (FRG)'),-0.186451612903
('India', 'Italy'),('Denmark', 'Sweden'),0.248
('Denmark', 'Sweden'),('Sweden', 'UK'),-0.16641025641
('UK', 'Italy'),('South Korea', 'Germany (FRG)'),-0.127419354839
('Czechoslovakia', 'USSR'),('USA', 'Switzerland'),-0.1848
('Egypt', 'France'),('Peru', 'France'),0.352380952381
('Bulgaria', 'USSR'),('Italy', 'Germany (FRG)'),-0.141428571429
('Italy', 'France'),('Greece', 'Netherlands'),0.223913043478
('Japan', 'Germany (FRG)'),('Chile', 'Spain'),0.28
('Syria', 'USSR'),('UAE', 'France'),-0.128611111111
('Romania', 'USSR'),('Egypt', 'UK'),0.225
('UK', 'France'),('Switzerland', 'UK'),-0.12972972973
('UAE', 'France'),('Mongolia', 'USSR'),-0.131764705882
('South Africa', 'UK'),('South Africa', 'UK'),0.266315789474
('Israel', 'France'),('Singapore', 'France'),-0.192916666667
('India', 'Italy'),('South Korea', 'Germany (FRG)'),0.26064516129
('Afghanistan', 'USSR'),('Tunisia', 'France'),0.339047619048
('USSR', 'Czechoslovakia'),('Norway', 'France'),-0.200384615385
('USA', 'France'),('Cuba', 'USSR'),0.2296875
('Yugoslavia', 'UK'),('Portugal', 'Germany (FRG)'),0.264545454545
('Romania', 'USSR'),('Gabon', 'France'),0.34
('China', 'France'),('Greece', 'Netherlands'),0.360869565217
('Turkey', 'Germany (FRG)'),('UAE', 'UK'),0.2515625
('Portugal', 'France'),('Romania', 'Czechoslovakia'),0.39875
('Algeria', 'USSR'),('Poland', 'USSR'),0.235238095238
('China', 'Germany (FRG)'),('Egypt', 'USSR'),-0.16652173913
('France', 'UK'),('South Korea', 'France'),-0.189666666667
('Turkey', 'UK'),('Japan', 'Italy'),0.3725
('Israel', 'France'),('India', 'Italy'),-0.2576
('China', 'France'),('Iran', 'Russia'),0.4985
('Indonesia', 'Netherlands'),('Sweden', 'UK'),-0.113333333333
('USA', 'Switzerland'),('Sweden', 'UK'),-0.115128205128
('Canada', 'Switzerland'),('Sweden', 'Italy'),-0.175909090909
('Thailand', 'Germany (FRG)'),('Libya', 'USSR'),0.263333333333
('Turkey', 'Germany (FRG)'),('Japan', 'Germany (FRG)'),0.241290322581
('India', 'USSR'),('Bulgaria', 'USSR'),0.264523809524
('Bulgaria', 'USSR'),('Syria', 'Czechoslovakia'),0.243333333333
('Denmark', 'UK'),('Iran', 'Russia'),-0.3305
('Germany (FRG)', 'Italy'),('India', 'Poland'),-0.121363636364
('Poland', 'USSR'),('Chile', 'Spain'),-0.208636363636
('Kuwait', 'UK'),('Pakistan', 'UK'),-0.103636363636
('Portugal', 'UK'),('Denmark', 'Sweden'),-0.133333333333
('Poland', 'USSR'),('China', 'USSR'),0.290952380952
('Greece', 'Italy'),('South Yemen', 'USSR'),0.210454545455
('Chile', 'France'),('Greece', 'Netherlands'),0.320434782609
('UK', 'Germany (FRG)'),('Greece', 'Italy'),0.2
('Ecuador', 'France'),('Kenya', 'UK'),0.321
('Finland', 'France'),('Yugoslavia', 'France'),-0.269090909091
('Sweden', 'France'),('UAE', 'France'),-0.2325
('Finland', 'USSR'),('Nigeria', 'UK'),0.352307692308
('Syria', 'Czechoslovakia'),('South Africa', 'Italy'),0.3096
('Indonesia', 'Germany (FRG)'),('UAE', 'Italy'),0.275652173913
('Pakistan', 'Sweden'),('Saudi Arabia', 'Germany (FRG)'),0.293181818182
('Egypt', 'UK'),('South Korea', 'Italy'),0.241428571429
('Sweden', 'UK'),('Norway', 'Germany (FRG)'),-0.1372
('Sweden', 'Italy'),('Thailand', 'Germany (FRG)'),-0.1088
('Switzerland', 'UK'),('Israel', 'Germany (FRG)'),-0.151081081081
('India', 'Netherlands'),('Saudi Arabia', 'Germany (FRG)'),0.206818181818
('Greece', 'France'),('China', 'France'),0.337586206897
('Algeria', 'USSR'),('Yugoslavia', 'UK'),0.306578947368
('India', 'Italy'),('South Korea', 'France'),0.306333333333
('East Germany (GDR)', 'USSR'),('Brazil', 'France'),-0.12
('Italy', 'Germany (FRG)'),('India', 'Germany (FRG)'),0.233225806452
('USSR', 'Poland'),('South Korea', 'Germany (FRG)'),-0.160322580645
('Poland', 'USSR'),('Denmark', 'Sweden'),-0.198
